"","site.x","substance","loc_batch","uchem_id","smiles","cas","x4lettercode","location","replicate","substance_class","own_istd","log_koc_4","abiotic_transformation","cationic_at_p_h8","bioaccumulation_anna","sorption_visual","iontrapping_visualdigi_bf","sorption_flag","final_excl","background","sorp_control","n_time_points","r2","p","k","kmin","greater_kmax","neg_k","classification","cluster","koriginal","sub_clus","qualityflag","loc_site","mean_ps_extract_ng_l","site.y","q3","q1","median","ps_loclimit","ps_locnorm","log_k","mean_logk","sd_logk","variance_logk","logk_scalebatch"
"2965","dw3","Icaridin","air_dw3_r1",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","air","r1","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.793817437890071,0.00126493267723621,0.00621463383475002,FALSE,FALSE,FALSE,"PE-I",5,0.00621463383475002,"Icaridin_5",FALSE,"air_dw3",1692.6415,"dw3",2636.2425,421.837931263943,1150.5635,1692.6415,1.47114131466886,-2.20658445483123,-2.09833496064732,0.466216789922377,0.466216789922377,-0.139765758422215
"2966","dw3","Icaridin","alt_dw3_r1",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","alt","r1","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.92700601920846,3.14890071986009e-05,0.0184291291738289,FALSE,FALSE,FALSE,"PE-I",5,0.0184291291738289,"Icaridin_5",FALSE,"alt_dw3",145103.39,"dw3",7418.424,486.350375,2164.331,7418.424,3.42758293440329,-1.73449518588435,-2.09833496064732,0.466216789922377,0.466216789922377,0.624381084111476
"2967","dw3","Icaridin","bir_dw3_r1",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","bir","r1","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.081635480339812,0.456094613999699,0.00109750537143569,TRUE,FALSE,FALSE,"PE-I",5,0.00109554086415487,"Icaridin_5",TRUE,"bir_dw3",NA,"dw3",8393.7695,467.4405,2263.22976506139,NA,NA,-2.95959334554673,-2.09833496064732,0.466216789922377,0.466216789922377,-0.892027209590528
"2968","dw3","Icaridin","ehr_dw3_r1",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","ehr","r1","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.87988036273824,0.000183640230261127,0.0215632094369032,FALSE,FALSE,FALSE,"PE-I",5,0.0215632094369032,"Icaridin_5",FALSE,"ehr_dw3",3486.1165,"dw3",8198.72,627.92475,2504.99875,3486.1165,1.39166396789619,-1.66628659891186,-2.09833496064732,0.466216789922377,0.466216789922377,1.15621982066608
"2969","dw3","Icaridin","kol_dw3_r1",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","kol","r1","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.904907305641753,8.02020874013904e-05,0.00839314824190781,FALSE,FALSE,FALSE,"PE-I",5,0.00839314824190781,"Icaridin_5",FALSE,"kol_dw3",27813.565,"dw3",7464.0815,431.384875,1533.95525,7464.0815,4.86590563838156,-2.07607510620013,-2.09833496064732,0.466216789922377,0.466216789922377,0.303215509890159
"2970","dw3","Icaridin","oli_dw3_r1",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","oli","r1","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.638478171089225,0.00977948476553698,0.00245101438880615,FALSE,FALSE,FALSE,"PE-I",5,0.00245101438880615,"Icaridin_5",FALSE,"oli_dw3",510.343,"dw3",1635.653,192.0935,555.6,510.343,0.918543916486681,-2.61065413919232,-2.09833496064732,0.466216789922377,0.466216789922377,-0.44571935435872
"2971","up1","Icaridin","air_up1_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","air","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.74241720405788,0.00282617596364423,0.00372283113492603,FALSE,FALSE,FALSE,"PE-I",5,0.00372283113492603,"Icaridin_5",FALSE,"air_up1",NA,"up1",2636.2425,421.837931263943,1150.5635,NA,NA,-2.4291266626355,-2.09833496064732,0.466216789922377,0.466216789922377,-0.227615439600853
"2972","up1","Icaridin","alt_up1_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","alt","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.990473242593947,2.46521834400083e-08,0.0151697557424057,FALSE,FALSE,FALSE,"PE-I",5,0.0151697557424057,"Icaridin_5",FALSE,"alt_up1",325.366,"up1",7418.424,486.350375,2164.331,486.350375,0.224711642997305,-1.81902141200031,-2.09833496064732,0.466216789922377,0.466216789922377,0.754379177478878
"2973","up1","Icaridin","bir_up1_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","bir","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.909384421256803,6.76177076326122e-05,0.00671872465093108,FALSE,FALSE,FALSE,"PE-I",5,0.00671872465093108,"Icaridin_5",FALSE,"bir_up1",NA,"up1",8393.7695,467.4405,2263.22976506139,NA,NA,-2.17271315695039,-2.09833496064732,0.466216789922377,0.466216789922377,0.191337460175913
"2974","up1","Icaridin","ehr_up1_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","ehr","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.940648333166476,1.51785298910033e-05,0.0384826721750381,FALSE,FALSE,FALSE,"PE-I",5,0.0384826721750381,"Icaridin_5",FALSE,"ehr_up1",2286.17,"up1",8198.72,627.92475,2504.99875,2286.17,0.912643169981622,-1.41473477887485,-2.09833496064732,0.466216789922377,0.466216789922377,1.03752335254871
"2975","up1","Icaridin","kol_up1_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","kol","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.838937512998108,0.000521969372831206,0.0326075816316281,FALSE,FALSE,FALSE,"PE-I",5,0.0326075816316281,"Icaridin_5",FALSE,"kol_up1",7657.557,"up1",7464.0815,431.384875,1533.95525,7464.0815,4.86590563838156,-1.48668140981059,-2.09833496064732,0.466216789922377,0.466216789922377,0.69502860818677
"2976","up1","Icaridin","oli_up1_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","oli","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9,0.943022030277132,1.31452056961411e-05,0.00810592521335262,FALSE,FALSE,FALSE,"PE-I",5,0.00810592521335262,"Icaridin_5",FALSE,"oli_up1",166.813,"up1",1635.653,192.0935,555.6,192.0935,0.34574064074874,-2.09119740745074,-2.09833496064732,0.466216789922377,0.466216789922377,0.059315990642849
"2977","up2","Icaridin","air_up2_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","air","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.630642056186454,0.0105884868345135,0.00353977748302537,FALSE,FALSE,FALSE,"PE-I",5,0.00353977748302537,"Icaridin_5",FALSE,"air_up2",1225.4345,"up2",2636.2425,421.837931263943,1150.5635,1225.4345,1.06507333145889,-2.45102403767239,-2.09833496064732,0.466216789922377,0.466216789922377,-0.556533442159693
"2978","up2","Icaridin","alt_up2_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","alt","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.90749450783887,7.27415497477788e-05,0.0127498580509544,FALSE,FALSE,FALSE,"PE-I",5,0.0127498580509544,"Icaridin_5",FALSE,"alt_up2",854.46,"up2",7418.424,486.350375,2164.331,854.46,0.394791739341164,-1.89449465036966,-2.09833496064732,0.466216789922377,0.466216789922377,0.509519726809089
"2979","up2","Icaridin","bir_up2_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","bir","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.0142552718006234,0.759640526609745,0.00109750537143569,TRUE,FALSE,FALSE,"PE-I",5,0.000323206458200099,"Icaridin_5",TRUE,"bir_up2",NA,"up2",8393.7695,467.4405,2263.22976506139,NA,NA,-2.95959334554673,-2.09833496064732,0.466216789922377,0.466216789922377,-0.808673403478808
"2980","up2","Icaridin","ehr_up2_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","ehr","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.987320565613369,6.71327703366263e-08,0.0549340885956116,FALSE,FALSE,FALSE,"PE-I",5,0.0549340885956116,"Icaridin_5",FALSE,"ehr_up2",4491.971,"up2",8198.72,627.92475,2504.99875,4491.971,1.79320289081981,-1.26015807641224,-2.09833496064732,0.466216789922377,0.466216789922377,1.21020303769784
"2981","up2","Icaridin","kol_up2_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","kol","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.893636788711217,0.00011926706392686,0.0306552679323185,FALSE,FALSE,FALSE,"PE-I",5,0.0306552679323185,"Icaridin_5",FALSE,"kol_up2",7221.81,"up2",7464.0815,431.384875,1533.95525,7221.81,4.70796654596019,-1.51349488371163,-2.09833496064732,0.466216789922377,0.466216789922377,0.886836957627203
"2982","up2","Icaridin","oli_up2_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","oli","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.853134551749828,0.000375515283656839,0.00654248540489855,FALSE,FALSE,FALSE,"PE-I",5,0.00654248540489855,"Icaridin_5",FALSE,"oli_up2",504.38,"up2",1635.653,192.0935,555.6,504.38,0.907811375089993,-2.18425723751943,-2.09833496064732,0.466216789922377,0.466216789922377,0.10151387678116
"2983","dw1","Icaridin","air_dw1_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","air","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.839429913181864,0.000516291108744085,0.00455750012990318,FALSE,FALSE,FALSE,"PE-I",5,0.00455750012990318,"Icaridin_5",FALSE,"air_dw1",1014.7105,"dw1",2636.2425,421.837931263943,1150.5635,1014.7105,0.881924813363191,-2.34127331029422,-2.09833496064732,0.466216789922377,0.466216789922377,-0.148503292080196
"2984","dw1","Icaridin","alt_dw1_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","alt","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.786543346549935,0.00143305603091851,0.0070097315342587,FALSE,FALSE,FALSE,"PE-I",5,0.0070097315342587,"Icaridin_5",FALSE,"alt_dw1",1022.2915,"dw1",7418.424,486.350375,2164.331,1022.2915,0.472336024388137,-2.15429861476126,-2.09833496064732,0.466216789922377,0.466216789922377,0.129193462465945
"2985","dw1","Icaridin","bir_dw1_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","bir","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.835570129359118,0.000562025980739473,0.00259498474590057,FALSE,FALSE,FALSE,"PE-I",5,0.00259498474590057,"Icaridin_5",FALSE,"bir_dw1",NA,"dw1",8393.7695,467.4405,2263.22976506139,NA,NA,-2.58586519072137,-2.09833496064732,0.466216789922377,0.466216789922377,-0.370688125910406
"2986","dw1","Icaridin","ehr_dw1_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","ehr","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.788403321595617,0.00138860016476942,0.0360738832169294,FALSE,FALSE,FALSE,"PE-I",5,0.0360738832169294,"Icaridin_5",FALSE,"ehr_dw1",4128.058,"dw1",8198.72,627.92475,2504.99875,4128.058,1.64792816762883,-1.44280710500876,-2.09833496064732,0.466216789922377,0.466216789922377,0.735809341052255
"2987","dw1","Icaridin","kol_dw1_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","kol","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.645450532267903,0.00909953457050437,0.00328103621972369,FALSE,FALSE,FALSE,"PE-I",5,0.00328103621972369,"Icaridin_5",FALSE,"kol_dw1",7473.7495,"dw1",7464.0815,431.384875,1533.95525,7464.0815,4.86590563838156,-2.48398897536241,-2.09833496064732,0.466216789922377,0.466216789922377,-0.257796387359749
"2988","dw1","Icaridin","oli_dw1_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","oli","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.941583195111492,1.43526031971307e-05,0.00965884698339904,FALSE,FALSE,FALSE,"PE-I",5,0.00965884698339904,"Icaridin_5",FALSE,"oli_dw1",897.1865,"dw1",1635.653,192.0935,555.6,897.1865,1.61480651547876,-2.01507471402285,-2.09833496064732,0.466216789922377,0.466216789922377,0.194065362246925
"2989","dw2","Icaridin","air_dw2_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","air","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.844951616376553,0.00045564638891694,0.00470071461292236,FALSE,FALSE,FALSE,"PE-I",5,0.00470071461292236,"Icaridin_5",FALSE,"air_dw2",1000.6545,"dw2",2636.2425,421.837931263943,1150.5635,1000.6545,0.869708190812589,-2.3278361146478,-2.09833496064732,0.466216789922377,0.466216789922377,-0.0406580323337044
"2990","dw2","Icaridin","alt_dw2_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","alt","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.985590709764524,1.05106497876469e-07,0.0132758255613086,FALSE,FALSE,FALSE,"PE-I",5,0.0132758255613086,"Icaridin_5",FALSE,"alt_dw2",NA,"dw2",7418.424,486.350375,2164.331,NA,NA,-1.87693846267039,-2.09833496064732,0.466216789922377,0.466216789922377,0.47353735804129
"2991","dw2","Icaridin","bir_dw2_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","bir","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.750321209507037,0.00252421015155808,0.00266223414684853,FALSE,FALSE,FALSE,"PE-I",5,0.00266223414684853,"Icaridin_5",FALSE,"bir_dw2",NA,"dw2",8393.7695,467.4405,2263.22976506139,NA,NA,-2.57475375043448,-2.09833496064732,0.466216789922377,0.466216789922377,-0.307338528010687
"2992","dw2","Icaridin","ehr_dw2_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","ehr","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.815214403600005,0.000853482988131326,0.00399691519024005,FALSE,FALSE,FALSE,"PE-I",5,0.00399691519024005,"Icaridin_5",FALSE,"ehr_dw2",4850.7455,"dw2",8198.72,627.92475,2504.99875,4850.7455,1.93642631558199,-2.39827506685161,-2.09833496064732,0.466216789922377,0.466216789922377,0.110481931578478
"2993","dw2","Icaridin","kol_dw2_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","kol","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.992332164581313,1.15235428301129e-08,0.0295693449655337,FALSE,FALSE,FALSE,"PE-I",5,0.0295693449655337,"Icaridin_5",FALSE,"kol_dw2",28273.0805,"dw2",7464.0815,431.384875,1533.95525,7464.0815,4.86590563838156,-1.52915829606925,-2.09833496064732,0.466216789922377,0.466216789922377,0.978079975405707
"2994","dw2","Icaridin","oli_dw2_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","oli","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.498458266498164,0.0335399196883184,0.00244661434715315,FALSE,FALSE,FALSE,"PE-I",5,0.00244661434715315,"Icaridin_5",FALSE,"oli_dw2",637.3495,"dw2",1635.653,192.0935,555.6,637.3495,1.14713732901368,-2.61143448185494,-2.09833496064732,0.466216789922377,0.466216789922377,-0.453521294155762
"2995","dw3","Icaridin","air_dw3_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","air","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.610871046884284,0.0128538443617341,0.00473310778937041,FALSE,FALSE,FALSE,"PE-I",5,0.00473310778937041,"Icaridin_5",FALSE,"air_dw3",1692.6415,"dw3",2636.2425,421.837931263943,1150.5635,1692.6415,1.47114131466886,-2.32485360501949,-2.09833496064732,0.466216789922377,0.466216789922377,-0.166924306868865
"2996","dw3","Icaridin","alt_dw3_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","alt","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.928092783943112,2.98649992810873e-05,0.01639820504892,FALSE,FALSE,FALSE,"PE-I",5,0.01639820504892,"Icaridin_5",FALSE,"alt_dw3",145103.39,"dw3",7418.424,486.350375,2164.331,7418.424,3.42758293440329,-1.78520368731888,-2.09833496064732,0.466216789922377,0.466216789922377,0.55289481389262
"2997","dw3","Icaridin","bir_dw3_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","bir","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.000903275273272974,0.938819465643984,0.00109750537143569,TRUE,FALSE,FALSE,"PE-I",5,0.000134201494008722,"Icaridin_5",TRUE,"bir_dw3",NA,"dw3",8393.7695,467.4405,2263.22976506139,NA,NA,-2.95959334554673,-2.09833496064732,0.466216789922377,0.466216789922377,-0.786868763672491
"2998","dw3","Icaridin","ehr_dw3_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","ehr","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.879066644617471,0.000188097536057696,0.0453655421583656,FALSE,FALSE,FALSE,"PE-I",5,0.0453655421583656,"Icaridin_5",FALSE,"ehr_dw3",3486.1165,"dw3",8198.72,627.92475,2504.99875,3486.1165,1.39166396789619,-1.34327389455239,-2.09833496064732,0.466216789922377,0.466216789922377,1.27085136020188
"2999","dw3","Icaridin","kol_dw3_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","kol","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.930990022097126,2.58303521298874e-05,0.00747248949055484,FALSE,FALSE,FALSE,"PE-I",5,0.00747248949055484,"Icaridin_5",FALSE,"kol_dw3",27813.565,"dw3",7464.0815,431.384875,1533.95525,7464.0815,4.86590563838156,-2.12653468708791,-2.09833496064732,0.466216789922377,0.466216789922377,0.20709531146867
"3000","dw3","Icaridin","oli_dw3_r2",2991,"CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","oli","r2","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.536216273253518,0.0248707553821707,0.00240398193237937,FALSE,FALSE,FALSE,"PE-I",5,0.00240398193237937,"Icaridin_5",FALSE,"oli_dw3",510.343,"dw3",1635.653,192.0935,555.6,510.343,0.918543916486681,-2.61906880068653,-2.09833496064732,0.466216789922377,0.466216789922377,-0.725701589526208
"3001","up1","Ifosfamide","air_up1_r1",2683,"C1CN(P(=O)(OC1)NCCCl)CCCl","3778-73-2","IFOS","air","r1","Pharmaceutical",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.588457307795123,0.0158457490102723,0.00233897709251708,FALSE,FALSE,FALSE,"PH",10,0.00233897709251708,"Ifosfamide_10",FALSE,"air_up1",NA,"up1",2636.2425,421.837931263943,1150.5635,NA,NA,-2.630974031565,-2.80998667900039,0.19055237003809,0.19055237003809,-0.832815804858324
"3002","up1","Ifosfamide","alt_up1_r1",2683,"C1CN(P(=O)(OC1)NCCCl)CCCl","3778-73-2","IFOS","alt","r1","Pharmaceutical",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.159782162433479,0.286464073265303,0.00109750537143569,TRUE,FALSE,FALSE,"PH",10,0.000773045545940473,"Ifosfamide_10",TRUE,"alt_up1",NA,"up1",7418.424,486.350375,2164.331,NA,NA,-2.95959334554673,-2.80998667900039,0.19055237003809,0.19055237003809,-0.999045436554042
"3003","up1","Ifosfamide","bir_up1_r1",2683,"C1CN(P(=O)(OC1)NCCCl)CCCl","3778-73-2","IFOS","bir","r1","Pharmaceutical",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.0723399685869387,0.484042014704104,0.00109750537143569,TRUE,FALSE,TRUE,"PH",10,-0.000301878354958893,"Ifosfamide_10",TRUE,"bir_up1",NA,"up1",8393.7695,467.4405,2263.22976506139,NA,NA,-2.95959334554673,-2.80998667900039,0.19055237003809,0.19055237003809,-0.852287461612978
"3004","up1","Ifosfamide","ehr_up1_r1",2683,"C1CN(P(=O)(OC1)NCCCl)CCCl","3778-73-2","IFOS","ehr","r1","Pharmaceutical",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.0215304100325303,0.706390531949819,0.00109750537143569,TRUE,FALSE,TRUE,"PH",10,-0.000326895694808626,"Ifosfamide_10",TRUE,"ehr_up1",NA,"up1",8198.72,627.92475,2504.99875,NA,NA,-2.95959334554673,-2.80998667900039,0.19055237003809,0.19055237003809,-0.848789394341974
"3005","up1","Ifosfamide","kol_up1_r1",2683,"C1CN(P(=O)(OC1)NCCCl)CCCl","3778-73-2","IFOS","kol","r1","Pharmaceutical",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.0913797061773805,0.429165801350635,0.00109750537143569,TRUE,FALSE,FALSE,"PH",10,0.000396447120027834,"Ifosfamide_10",TRUE,"kol_up1",NA,"up1",7464.0815,431.384875,1533.95525,NA,NA,-2.95959334554673,-2.80998667900039,0.19055237003809,0.19055237003809,-1.03700975938591
"3006","up1","Ifosfamide","oli_up1_r1",2683,"C1CN(P(=O)(OC1)NCCCl)CCCl","3778-73-2","IFOS","oli","r1","Pharmaceutical",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.661316465288735,0.00768470165476668,0.00278765319184401,FALSE,FALSE,FALSE,"PH",10,0.00278765319184401,"Ifosfamide_10",FALSE,"oli_up1",NA,"up1",1635.653,192.0935,555.6,NA,NA,-2.55476125720138,-2.80998667900039,0.19055237003809,0.19055237003809,-0.474873923987506
"3007","up2","Ifosfamide","air_up2_r1",2683,"C1CN(P(=O)(OC1)NCCCl)CCCl","3778-73-2","IFOS","air","r1","Pharmaceutical",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.730062495844623,0.00335042075003022,0.00328206210158973,FALSE,FALSE,FALSE,"PH",10,0.00328206210158973,"Ifosfamide_10",FALSE,"air_up2",NA,"up2",2636.2425,421.837931263943,1150.5635,NA,NA,-2.4838532056953,-2.80998667900039,0.19055237003809,0.19055237003809,-0.66184361731061
"3008","up2","Ifosfamide","alt_up2_r1",2683,"C1CN(P(=O)(OC1)NCCCl)CCCl","3778-73-2","IFOS","alt","r1","Pharmaceutical",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.0829796587388649,0.452244400166629,0.00109750537143569,TRUE,FALSE,FALSE,"PH",10,0.000399499968566216,"Ifosfamide_10",TRUE,"alt_up2",NA,"up2",7418.424,486.350375,2164.331,NA,NA,-2.95959334554673,-2.80998667900039,0.19055237003809,0.19055237003809,-0.918371430013364
"3009","up2","Ifosfamide","bir_up2_r1",2683,"C1CN(P(=O)(OC1)NCCCl)CCCl","3778-73-2","IFOS","bir","r1","Pharmaceutical",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.0953322466831034,0.418851701005755,0.00109750537143569,TRUE,FALSE,TRUE,"PH",10,-0.000602434287161936,"Ifosfamide_10",TRUE,"bir_up2",NA,"up2",8393.7695,467.4405,2263.22976506139,NA,NA,-2.95959334554673,-2.80998667900039,0.19055237003809,0.19055237003809,-0.969825297985712
"3010","up2","Ifosfamide","ehr_up2_r1",2683,"C1CN(P(=O)(OC1)NCCCl)CCCl","3778-73-2","IFOS","ehr","r1","Pharmaceutical",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.0598701622266946,0.525738393178899,0.00109750537143569,TRUE,FALSE,TRUE,"PH",10,-0.000394606892622545,"Ifosfamide_10",TRUE,"ehr_up2",NA,"up2",8198.72,627.92475,2504.99875,NA,NA,-2.95959334554673,-2.80998667900039,0.19055237003809,0.19055237003809,-0.919755305637534
"3011","up2","Ifosfamide","kol_up2_r1",2683,"C1CN(P(=O)(OC1)NCCCl)CCCl","3778-73-2","IFOS","kol","r1","Pharmaceutical",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.155811692071791,0.293091582093213,0.00109750537143569,TRUE,FALSE,FALSE,"PH",10,0.000649342888922669,"Ifosfamide_10",TRUE,"kol_up2",NA,"up2",7464.0815,431.384875,1533.95525,NA,NA,-2.95959334554673,-2.80998667900039,0.19055237003809,0.19055237003809,-0.988243816255954
